,Reference area,TIME_PERIOD,OBS_VALUE
2211,New Zealand,2019-Q1,4.2
1387,Sweden,2019-Q1,6.866667
156,Japan,2019-Q1,2.466667
4471,Finland,2019-Q1,6.733333
2371,Spain,2019-Q1,14.23333
5944,Australia,2019-Q1,5.043594
698,Denmark,2019-Q1,5.133333
2517,Norway,2019-Q1,3.966667
2931,Italy,2019-Q1,10.36667
871,Netherlands,2019-Q1,4.466667
2797,Germany,2019-Q1,3.0
341,Canada,2019-Q1,5.766667
1727,France,2019-Q1,8.733334
2656,Korea,2019-Q1,3.833333
1045,United Kingdom,2019-Q2,3.9
1388,Sweden,2019-Q2,6.533333
1895,Ireland,2019-Q2,5.166667
1728,France,2019-Q2,8.5
872,Netherlands,2019-Q2,4.333333
3693,Portugal,2019-Q2,6.7
1556,Belgium,2019-Q2,5.566667
5945,Australia,2019-Q2,5.224286
2212,New Zealand,2019-Q2,4.1
2518,Norway,2019-Q2,3.5
157,Japan,2019-Q2,2.333333
1217,Luxembourg,2019-Q2,5.633333
2372,Spain,2019-Q2,14.23333
2657,Korea,2019-Q2,3.9
527,United States,2019-Q2,3.633333
4472,Finland,2019-Q2,6.766667
2932,Italy,2019-Q2,10.0
2798,Germany,2019-Q2,2.9
699,Denmark,2019-Q2,4.9
6031,Mexico,2019-Q2,3.541282
3057,Austria,2019-Q2,4.866667
342,Canada,2019-Q2,5.6
1046,United Kingdom,2019-Q3,3.9
873,Netherlands,2019-Q3,4.466667
2213,New Zealand,2019-Q3,4.1
5946,Australia,2019-Q3,5.25421
528,United States,2019-Q3,3.6
2373,Spain,2019-Q3,14.1
5465,Portugal,2019-Q3,6.4
2658,Korea,2019-Q3,3.733333
2519,Norway,2019-Q3,3.9
700,Denmark,2019-Q3,4.866667
2799,Germany,2019-Q3,2.9
4473,Finland,2019-Q3,6.733333
158,Japan,2019-Q3,2.333333
3058,Austria,2019-Q3,4.8
1557,Belgium,2019-Q3,5.133333
6032,Mexico,2019-Q3,3.469288
2933,Italy,2019-Q3,9.6
1729,France,2019-Q3,8.3
1896,Ireland,2019-Q3,5.0
343,Canada,2019-Q3,5.666667
1218,Luxembourg,2019-Q3,5.666667
1389,Sweden,2019-Q3,7.133333
874,Netherlands,2019-Q4,4.433333
529,United States,2019-Q4,3.6
5466,Portugal,2019-Q4,6.766667
2520,Norway,2019-Q4,4.166667
1219,Luxembourg,2019-Q4,5.633333
2214,New Zealand,2019-Q4,4.1
344,Canada,2019-Q4,5.7
2934,Italy,2019-Q4,9.666667
1897,Ireland,2019-Q4,4.8
1390,Sweden,2019-Q4,7.133333
701,Denmark,2019-Q4,5.1
4474,Finland,2019-Q4,6.766667
1730,France,2019-Q4,8.2
3059,Austria,2019-Q4,4.533333
159,Japan,2019-Q4,2.3
1558,Belgium,2019-Q4,5.2
5947,Australia,2019-Q4,5.171724
2374,Spain,2019-Q4,13.9
2800,Germany,2019-Q4,3.0
2659,Korea,2019-Q4,3.566667
1047,United Kingdom,2019-Q4,3.7
6033,Mexico,2019-Q4,3.423834
